"ckId";"jId";"clicks";"landClicks";"orderValue"
"3179884537341543557";"1";"10";"com/de";"20.17"
"3179884537341543557";"2";"46";"com";"25.00"
"3179885752381085789";"1";"45";"com/others";"25.17"
"3179885752381085789";"2";"1";"com";"41.77"
"3179891725254541237";"1";"3";"com";"20.80"
"3179891725254541237";"2";"3";"com/others";"23.91"
"3179894426671513837";"1";"2";"com";"44.29"
"3179894426671513837";"2";"7";"com";"59.71"
"3179895934087600221";"1";"9";"com/others";"35.67"
"3179895934087600221";"2";"2";"com";"76.08"
"3179898336148723805";"1";"3";"com";"39.70"
"3179898336148723805";"2";"4";"com";"44.84"
"3179899766809040509";"1";"3";"com";"25.66"
"3179899766809040509";"2";"1";"com";"23.11"
"3179902042638391389";"1";"2";"com";"16.76"
"3179902042638391389";"2";"1";"com";"20.80"
"3179902678729767133";"1";"8";"com";"21.60"
"3179902678729767133";"2";"2";"com";"15.59"
"3179902794442215589";"1";"8";"com";"23.99"
"3179902794442215589";"2";"22";"com";"33.49"
"3179903179076669605";"1";"1";"com";"42.73"
"3179903179076669605";"2";"1";"com";"42.34"
"3179903837582409653";"1";"39";"com/others";"25.17"
"3179903837582409653";"2";"28";"com";"41.75"
"3179904949962160677";"1";"17";"com";"44.12"
"3179904949962160677";"2";"19";"com";"53.99"
"3179905621201784997";"1";"5";"com";"56.91"
"3179905621201784997";"2";"69";"com";"56.83"
"3179907663945283805";"1";"2";"com/others";"25.66"
"3179907663945283805";"2";"2";"com";"25.00"
"3179907754978449021";"1";"39";"com/others";"45.77"
"3179907754978449021";"2";"42";"com";"50.11"
"3179907861949976741";"1";"9";"com/de/others";"12.39"
"3179907861949976741";"2";"42";"com/others";"28.87"
"3179908635429975005";"1";"29";"com";"23.51"
"3179908635429975005";"2";"30";"com";"28.99"
"3179908842913806885";"1";"8";"com";"48.18"
"3179908842913806885";"2";"3";"com";"47.31"
"3179910548619795781";"1";"6";"com/others";"21.72"
"3179910548619795781";"2";"5";"com";"19.75"
"3179911518896525477";"1";"38";"com/de";"27.60"
"3179911518896525477";"2";"26";"com";"22.17"
"3179912046036661213";"1";"1";"com";"20.80"
"3179912046036661213";"2";"1";"com";"64.20"
"3179912644110857181";"1";"4";"com";"61.65"
"3179912644110857181";"2";"1";"com";"51.73"
"3179915775863436253";"1";"17";"com";"31.30"
"3179915775863436253";"2";"7";"com";"21.60"
"3179916008664079685";"1";"11";"com";"56.05"
"3179916008664079685";"2";"2";"com";"78.58"
"3179917838756355397";"1";"9";"com/others";"56.56"
"3179917838756355397";"2";"11";"com";"50.11"
"3179919715355072605";"1";"7";"com";"37.65"
"3179919715355072605";"2";"5";"com";"16.76"
"3179919849858014533";"1";"3";"com";"27.69"
"3179919849858014533";"2";"18";"com";"16.75"
"3179919972180690053";"1";"1";"com";"41.60"
"3179919972180690053";"2";"4";"com";"27.52"
"3179921042499968325";"1";"2";"com";"49.79"
"3179921042499968325";"2";"2";"com";"16.39"
"3179921360629544877";"1";"4";"com";"83.44"
"3179921360629544877";"2";"1";"com";"49.79"
"3179921743502378117";"1";"7";"com";"74.28"
"3179921743502378117";"2";"12";"com/others";"94.93"
"3179922778908275677";"1";"2";"com";"20.80"
"3179922778908275677";"2";"3";"com";"25.66"
"3179926931537665349";"1";"11";"com";"58.76"
"3179926931537665349";"2";"24";"com";"58.81"
"3179928312956862389";"1";"28";"com";"45.83"
"3179928312956862389";"2";"39";"com";"25.02"
"3179928609259262373";"1";"5";"com";"50.66"
"3179928609259262373";"2";"1";"com";"43.22"
"3179930541927447077";"1";"17";"com";"22.02"
"3179930541927447077";"2";"11";"com";"41.35"
"3179930962649684061";"1";"1";"com";"39.71"
"3179930962649684061";"2";"4";"com";"30.87"
"3179932688874215517";"1";"3";"com";"36.60"
"3179932688874215517";"2";"16";"com";"31.94"
"3179934808541246429";"1";"39";"com/others";"60.30"
"3179934808541246429";"2";"58";"com/others";"22.17"
"3179935083117163485";"1";"3";"com/others";"28.99"
"3179935083117163485";"2";"4";"com";"33.51"
"3179935821532772269";"1";"5";"com/others";"20.80"
"3179935821532772269";"2";"4";"com";"25.66"
"3179937160019066805";"1";"3";"com";"25.17"
"3179937160019066805";"2";"1";"com";"56.71"
"3179937626727659741";"1";"11";"com";"58.37"
"3179937626727659741";"2";"1";"com";"59.46"
"3179939232575656101";"1";"3";"com";"39.50"
"3179939232575656101";"2";"7";"com";"33.06"
"3179941229131465861";"1";"11";"com";"22.56"
"3179941229131465861";"2";"4";"com";"14.08"
"3179941417002744357";"1";"6";"com";"75.68"
"3179941417002744357";"2";"2";"com/others";"73.84"
"3179942986494513573";"1";"1";"com";"16.60"
"3179942986494513573";"2";"11";"com";"25.17"
"3179944500420163805";"1";"10";"com";"66.67"
"3179944500420163805";"2";"15";"com";"78.20"
"3179944684432670645";"1";"52";"com/de/others";"37.22"
"3179944684432670645";"2";"28";"com";"35.76"
"3179945467811201261";"1";"2";"com";"45.65"
"3179945467811201261";"2";"1";"com";"22.56"
"3179945737655948925";"1";"8";"com/others";"51.53"
"3179945737655948925";"2";"8";"com";"54.31"
"3179947857004200173";"1";"1";"com";"20.80"
"3179947857004200173";"2";"1";"com";"22.27"
"3179948432966039469";"1";"6";"com/de/others";"28.37"
"3179948432966039469";"2";"5";"com";"39.97"
"3179949528283365301";"1";"3";"com";"79.08"
"3179949528283365301";"2";"1";"com";"72.86"
"3179950322768418429";"1";"7";"com/others";"22.17"
"3179950322768418429";"2";"15";"com";"119.96"
"3179950672153936109";"1";"15";"com";"31.51"
"3179950672153936109";"2";"11";"com";"25.17"
"3179952470201733541";"1";"5";"com";"58.62"
"3179952470201733541";"2";"6";"com";"38.20"
"3179953316729722973";"1";"5";"com/others";"60.97"
"3179953316729722973";"2";"1";"com";"24.16"
"3179954728012364325";"1";"4";"com";"33.57"
"3179954728012364325";"2";"3";"com";"16.76"
"3179954855955403173";"1";"60";"com";"15.50"
"3179954855955403173";"2";"41";"com";"16.60"
"3179954983630019909";"1";"6";"com";"74.92"
"3179954983630019909";"2";"5";"com";"30.00"
"3179955544425248989";"1";"1";"com";"20.80"
"3179955544425248989";"2";"2";"com";"23.90"
"3179956713813967085";"1";"3";"com";"108.36"
"3179956713813967085";"2";"2";"com";"21.60"
"3179958543956587485";"1";"3";"com";"20.80"
"3179958543956587485";"2";"1";"com";"36.30"
"3179959830349618501";"1";"12";"com";"50.00"
"3179959830349618501";"2";"2";"com";"50.17"
"3179960806682923429";"1";"13";"com";"54.37"
"3179960806682923429";"2";"22";"com";"47.93"
"3179961214604162013";"1";"7";"com/others";"81.30"
"3179961214604162013";"2";"16";"com/others";"22.27"
"3179961272217114237";"1";"3";"com";"83.51"
"3179961272217114237";"2";"1";"com";"53.11"
"3179962202413088693";"1";"12";"com";"11.76"
"3179962202413088693";"2";"1";"com";"20.66"
"3179963025016751237";"1";"5";"com";"48.32"
"3179963025016751237";"2";"1";"com";"16.60"
"3179963943233796645";"1";"17";"com";"40.90"
"3179963943233796645";"2";"12";"com";"59.09"
"3179964538405525597";"1";"1";"com";"31.68"
"3179964538405525597";"2";"1";"com";"23.90"
"3179966712346841509";"1";"1";"com";"21.76"
"3179966712346841509";"2";"1";"com";"23.91"
"3179967462674268397";"1";"5";"com/others";"28.99"
"3179967462674268397";"2";"5";"com";"33.20"
"3179969896075247541";"1";"14";"com";"57.46"
"3179969896075247541";"2";"38";"com";"39.86"
"3179969953822423261";"1";"116";"com/others";"60.31"
"3179969953822423261";"2";"1";"com";"60.31"
"3179971859009504389";"1";"49";"com";"41.64"
"3179971859009504389";"2";"35";"com";"41.60"
"3179972958084937949";"1";"8";"com/others";"21.84"
"3179972958084937949";"2";"15";"com/others";"43.67"
"3179974137909097437";"1";"30";"com/others";"28.99"
"3179974137909097437";"2";"193";"com/others";"45.17"
"3179976394092319141";"1";"1";"com";"20.80"
"3179976394092319141";"2";"1";"com";"20.80"
"3179976862998740917";"1";"4";"com/others";"83.57"
"3179976862998740917";"2";"2";"com";"50.00"
"3179976909840719173";"1";"3";"com";"20.80"
"3179976909840719173";"2";"3";"com";"20.80"
"3179977282462693597";"1";"5";"com";"36.35"
"3179977282462693597";"2";"1";"com";"22.56"
"3179977755345289453";"1";"10";"com/others";"15.88"
"3179977755345289453";"2";"8";"com/others";"23.86"
"3179978339074981813";"1";"5";"com";"75.11"
"3179978339074981813";"2";"10";"com";"41.60"
"3179978476396482725";"1";"1";"com";"27.52"
"3179978476396482725";"2";"1";"com";"20.80"
"3179978955084019933";"1";"9";"com";"26.00"
"3179978955084019933";"2";"1";"com";"21.60"
"3179980006998685917";"1";"7";"com";"112.23"
"3179980006998685917";"2";"1";"com";"97.55"
"3179980321420490669";"1";"10";"com";"52.43"
"3179980321420490669";"2";"15";"com";"71.24"
"3179980391398257629";"1";"10";"com";"20.00"
"3179980391398257629";"2";"10";"com";"15.55"
"3179980776569575037";"1";"3";"com";"60.93"
"3179980776569575037";"2";"3";"com";"46.60"
"3179981234738577333";"1";"18";"com/others";"22.56"
"3179981234738577333";"2";"5";"com";"48.69"
"3179982718062563749";"1";"5";"com";"42.19"
"3179982718062563749";"2";"2";"com";"45.59"
"3179982826711816285";"1";"1";"com";"21.60"
"3179982826711816285";"2";"1";"com";"20.80"
"3179984161171578181";"1";"6";"com";"41.65"
"3179984161171578181";"2";"9";"com";"64.87"
"3179986448711432413";"1";"2";"com";"24.16"
"3179986448711432413";"2";"16";"com";"47.27"
"3179986785597928413";"1";"4";"com";"33.06"
"3179986785597928413";"2";"4";"com";"16.75"
"3179986834939714885";"1";"3";"com";"24.24"
"3179986834939714885";"2";"5";"others";"59.44"
"3179987951832545829";"1";"11";"com";"94.15"
"3179987951832545829";"2";"4";"com";"39.22"
"3179988410102190501";"1";"7";"com";"76.77"
"3179988410102190501";"2";"5";"com";"80.32"
"3179989054632499293";"1";"4";"com";"20.80"
"3179989054632499293";"2";"1";"com";"25.66"
"3179990658819569581";"1";"66";"com/others";"70.45"
"3179990658819569581";"2";"19";"com/others";"90.02"
"3179991129336592605";"1";"3";"com";"45.97"
"3179991129336592605";"2";"1";"com";"27.52"
"3179991208038513189";"1";"11";"com/de/others";"45.59"
"3179991208038513189";"2";"82";"com/others";"49.16"
"3179992514312543557";"1";"13";"com";"34.36"
"3179992514312543557";"2";"4";"com";"54.85"
"3179995499163812077";"1";"1";"com";"21.60"
"3179995499163812077";"2";"1";"com";"21.60"
"3179997672954134765";"1";"8";"com";"20.80"
"3179997672954134765";"2";"15";"com";"70.83"
"3179997892383348349";"1";"3";"com";"27.52"
"3179997892383348349";"2";"2";"com";"74.97"
"3179997974910469253";"1";"32";"com/others";"10.50"
"3179997974910469253";"2";"8";"com";"23.49"
"3180000524443326557";"1";"3";"com";"25.66"
"3180000524443326557";"2";"4";"com";"20.80"
"3180001282303728965";"1";"1";"com";"20.80"
"3180001282303728965";"2";"1";"com";"16.76"
"3180002401713134917";"1";"45";"com";"16.39"
"3180002401713134917";"2";"54";"com";"25.00"
"3180002664360458789";"1";"1";"com";"43.24"
"3180002664360458789";"2";"1";"com";"43.24"
"3180003691964938789";"1";"12";"com/de/others";"25.17"
"3180003691964938789";"2";"34";"com";"27.57"
"3180004626355197565";"1";"4";"com";"31.51"
"3180004626355197565";"2";"8";"com";"62.42"
"3180005753465344165";"1";"2";"com";"22.52"
"3180005753465344165";"2";"10";"com";"23.11"
"3180006756642197925";"1";"9";"com";"62.43"
"3180006756642197925";"2";"1";"com";"74.76"
"3180007363591541157";"1";"1";"com";"20.80"
"3180007363591541157";"2";"2";"com";"25.66"
"3180007380251318365";"1";"34";"com";"50.17"
"3180007380251318365";"2";"34";"com";"48.86"
"3180007423452644485";"1";"4";"com/de";"22.14"
"3180007423452644485";"2";"2";"com";"16.76"
"3180007456386325829";"1";"5";"com";"29.20"
"3180007456386325829";"2";"4";"com";"98.32"
"3180010073598464165";"1";"16";"com/others";"49.58"
"3180010073598464165";"2";"31";"com";"41.76"
"3180010930494783413";"1";"10";"com";"28.42"
"3180010930494783413";"2";"25";"com";"53.14"
"3180010958210742189";"1";"37";"com/others";"30.50"
"3180010958210742189";"2";"18";"com";"50.34"
"3180013731467759781";"1";"4";"com";"28.99"
"3180013731467759781";"2";"5";"com";"22.73"
"3180014260134610053";"1";"6";"com/others";"37.52"
"3180014260134610053";"2";"1";"com";"41.60"
"3180014523184584317";"1";"2";"com";"28.99"
"3180014523184584317";"2";"2";"com";"22.56"
"3180016945244156893";"1";"11";"com";"82.90"
"3180016945244156893";"2";"9";"com";"50.02"
"3180018491382054837";"1";"1";"com";"50.66"
"3180018491382054837";"2";"1";"com";"70.81"
"3180018859658714437";"1";"1";"com";"27.52"
"3180018859658714437";"2";"1";"com";"20.80"
"3180019551936987061";"1";"3";"com";"27.52"
"3180019551936987061";"2";"1";"com";"52.52"
"3180020133569501277";"1";"18";"com/others";"57.57"
"3180020133569501277";"2";"5";"com";"75.54"
"3180020670742411813";"1";"2";"com";"66.39"
"3180020670742411813";"2";"1";"com";"25.18"
"3180022162220126629";"1";"11";"com/de/others";"29.49"
"3180022162220126629";"2";"8";"com";"27.17"
"3180022788429715549";"1";"1";"com";"41.60"
"3180022788429715549";"2";"1";"com";"16.76"
"3180022825155042629";"1";"3";"com";"16.76"
"3180022825155042629";"2";"2";"com";"25.54"
"3180023318002546605";"1";"35";"com/others";"58.56"
"3180023318002546605";"2";"3";"com";"58.56"
"3180023619220684725";"1";"3";"com";"65.24"
"3180023619220684725";"2";"13";"com";"76.48"
"3180026690843721653";"1";"4";"com/de";"25.00"
"3180026690843721653";"2";"8";"com";"43.39"
"3180028113870393765";"1";"3";"com";"20.80"
"3180028113870393765";"2";"2";"com";"54.80"
"3180028373850144693";"1";"17";"com";"23.11"
"3180028373850144693";"2";"26";"com";"25.00"
"3180030165589702877";"1";"22";"com";"31.60"
"3180030165589702877";"2";"96";"com";"51.86"
"3180035995806473541";"1";"4";"com";"24.79"
"3180035995806473541";"2";"6";"com";"23.74"
"3180037354291200237";"1";"7";"com/others";"28.99"
"3180037354291200237";"2";"17";"com";"25.17"
"3180037479315027885";"1";"9";"com";"59.82"
"3180037479315027885";"2";"25";"com";"79.45"
"3180041023183127685";"1";"13";"com/others";"22.27"
"3180041023183127685";"2";"4";"com";"20.59"
"3180045171098124525";"1";"13";"com";"54.81"
"3180045171098124525";"2";"21";"com";"66.50"
"3180046068091983485";"1";"2";"com";"51.05"
"3180046068091983485";"2";"1";"com";"85.53"
"3180046261600401957";"1";"32";"com/others";"28.53"
"3180046261600401957";"2";"9";"com";"33.20"
"3180047281772574941";"1";"15";"com";"66.07"
"3180047281772574941";"2";"12";"com";"73.67"
"3180048658242483165";"1";"1";"com";"20.80"
"3180048658242483165";"2";"3";"com/others";"33.04"
"3180048882889392365";"1";"5";"com";"68.08"
"3180048882889392365";"2";"1";"com";"20.59"
"3180049035662721261";"1";"1";"com";"60.10"
"3180049035662721261";"2";"1";"com";"63.20"
"3180051824707122141";"1";"1";"com";"20.80"
"3180051824707122141";"2";"2";"com";"20.80"
"3180059709847634157";"1";"1";"com";"89.92"
"3180059709847634157";"2";"1";"com";"139.51"
"3180062369757794725";"1";"1";"com";"20.80"
"3180062369757794725";"2";"1";"com";"71.13"
"3180063051768414133";"1";"28";"com/others";"31.30"
"3180063051768414133";"2";"9";"com";"25.17"
"3180064948197791357";"1";"44";"com/others";"48.11"
"3180064948197791357";"2";"15";"com";"68.36"
"3180065148417095597";"1";"21";"com/others";"60.63"
"3180065148417095597";"2";"5";"com";"68.28"
"3180067494442310981";"1";"3";"com";"20.80"
"3180067494442310981";"2";"12";"com";"25.50"
"3180071808166527213";"1";"17";"com";"62.24"
"3180071808166527213";"2";"8";"com";"55.00"
"3180073484059417925";"1";"2";"com";"65.51"
"3180073484059417925";"2";"3";"com";"58.83"
"3180073967125796477";"1";"14";"com";"22.27"
"3180073967125796477";"2";"21";"com";"66.41"
"3180075487074466013";"1";"6";"com/others";"58.65"
"3180075487074466013";"2";"7";"com/others";"47.64"
"3180075651524736941";"1";"4";"com";"48.11"
"3180075651524736941";"2";"1";"others";"28.99"
"3180076198478757813";"1";"3";"com";"41.60"
"3180076198478757813";"2";"1";"com";"48.18"
"3180078157084498013";"1";"7";"com/others";"41.67"
"3180078157084498013";"2";"11";"com";"70.63"
"3180079900321126493";"1";"9";"com";"50.08"
"3180079900321126493";"2";"9";"com/others";"36.65"
"3180081875519543389";"1";"3";"com/others";"54.01"
"3180081875519543389";"2";"3";"com";"54.31"
"3180082944563753949";"1";"2";"com";"21.60"
"3180082944563753949";"2";"2";"com";"25.66"
"3180083198352693341";"1";"8";"com";"37.19"
"3180083198352693341";"2";"62";"com";"30.02"
"3180085279063030309";"1";"3";"com";"21.60"
"3180085279063030309";"2";"50";"com/others";"44.12"
"3180085879519582301";"1";"9";"com/others";"40.51"
"3180085879519582301";"2";"4";"com";"33.52"
"3180086782788122541";"1";"3";"com";"20.80"
"3180086782788122541";"2";"1";"com";"42.80"
"3180087486793646317";"1";"9";"com/others";"21.60"
"3180087486793646317";"2";"4";"com";"20.80"
"3180088763204254245";"1";"9";"com/others";"42.93"
"3180088763204254245";"2";"3";"com";"43.26"
"3180090466360103077";"1";"3";"com";"25.17"
"3180090466360103077";"2";"3";"com";"78.86"
"3180090473205203181";"1";"2";"com";"20.99"
"3180090473205203181";"2";"2";"com";"20.80"
"3180095479392255925";"1";"1";"com";"52.48"
"3180095479392255925";"2";"2";"com";"27.48"
"3180095948332209789";"1";"2";"com";"21.60"
"3180095948332209789";"2";"12";"com";"42.40"
"3180096439049002309";"1";"13";"com";"66.02"
"3180096439049002309";"2";"6";"com";"41.60"
"3180097246536405157";"1";"7";"com/others";"30.92"
"3180097246536405157";"2";"4";"com/others";"35.67"
"3180097719553234557";"1";"2";"com";"22.56"
"3180097719553234557";"2";"1";"com";"20.80"
"3180098252011749301";"1";"2";"com/others";"25.17"
"3180098252011749301";"2";"1";"com";"22.56"
"3180100258667431045";"1";"9";"com";"33.52"
"3180100258667431045";"2";"5";"com";"75.17"
"3180100825250791661";"1";"6";"com";"66.76"
"3180100825250791661";"2";"14";"com";"60.16"
"3180103933481728221";"1";"4";"com/de";"71.18"
"3180103933481728221";"2";"4";"com";"40.72"
"3180104781335105701";"1";"17";"com/others";"22.90"
"3180104781335105701";"2";"16";"com";"51.64"
"3180107542311245917";"1";"4";"com/others";"51.89"
"3180107542311245917";"2";"24";"com";"58.53"
"3180109922142525533";"1";"23";"com/others";"33.57"
"3180109922142525533";"2";"4";"com";"40.72"
"3180111235764977901";"1";"5";"com";"52.70"
"3180111235764977901";"2";"4";"com";"69.13"
"3180113379591193733";"1";"17";"com";"27.52"
"3180113379591193733";"2";"34";"com";"30.54"
"3180114238198781565";"1";"23";"com/de";"81.43"
"3180114238198781565";"2";"25";"com";"31.83"
"3180114284722010661";"1";"22";"com";"45.81"
"3180114284722010661";"2";"18";"com";"25.00"
"3180116482889627869";"1";"9";"com";"64.41"
"3180116482889627869";"2";"1";"com";"25.17"
"3180116557799899061";"1";"3";"com";"18.91"
"3180116557799899061";"2";"8";"com";"40.35"
"3180116974143279525";"1";"8";"com";"53.79"
"3180116974143279525";"2";"7";"com";"36.50"
"3180117136345403813";"1";"10";"com/de/others";"51.75"
"3180117136345403813";"2";"3";"com";"58.20"
"3180121535734102565";"1";"1";"com";"39.71"
"3180121535734102565";"2";"1";"com";"34.71"
"3180124059446804717";"1";"3";"com";"70.80"
"3180124059446804717";"2";"1";"others";"46.32"
"3180124312380129205";"1";"1";"com";"79.25"
"3180124312380129205";"2";"1";"com";"113.25"
"3180125941649113325";"1";"21";"com/others";"25.54"
"3180125941649113325";"2";"4";"com";"25.02"
"3180126533012426917";"1";"7";"com";"21.30"
"3180126533012426917";"2";"37";"com/others";"23.53"
"3180126636007767989";"1";"20";"com";"20.59"
"3180126636007767989";"2";"15";"com";"25.00"
"3180127862019601373";"1";"20";"com/de";"54.37"
"3180127862019601373";"2";"17";"com";"52.40"
"3180130126473999325";"1";"9";"com/others";"18.91"
"3180130126473999325";"2";"3";"com";"23.53"
"3180134423286781565";"1";"37";"com";"25.00"
