ckId;jId;clicks;orderValue
4889;1;1;53.33
4889;2;5;66.72
4890;1;2;81.51
4890;2;1;80.61
4891;1;6;22.5
4891;2;1;16.6
4892;1;2;20.8
4892;2;7;69.04
4893;1;1;46.6
4893;2;9;20.8
4894;1;9;58.4
4894;2;4;21.6
4895;1;7;56.45
4895;2;5;25.66
4896;1;3;23.11
4896;2;5;21.6
4897;1;1;33.04
4897;2;1;57.93
4898;1;7;61.79
4898;2;6;63.4
4899;1;11;41.97
4899;2;4;33.04
4900;1;2;26
4900;2;5;25.17
4901;1;12;28.87
4901;2;13;16.76
4902;1;1;33.04
4902;2;7;64.41
4903;1;1;23.91
4903;2;4;25.66
4904;1;4;50.84
4904;2;2;33.36
4905;1;2;36.77
4905;2;1;37.42
4906;1;1;20.8
4906;2;1;30
4907;1;6;25.66
4907;2;1;62.12
4908;1;6;42.4
4908;2;7;33.52
4909;1;8;45.29
4909;2;2;20.8
4910;1;1;20.8
4910;2;4;41.6
4911;1;1;50.08
4911;2;1;30.08
4912;1;2;21.6
4912;2;1;30.02
4913;1;1;25
4913;2;2;22.56
4914;1;1;21.6
4914;2;1;21.6
4915;1;1;23.91
4915;2;2;23.91
4916;1;4;20.8
4916;2;1;20.8
4917;1;1;56.31
4917;2;2;39.7
4918;1;1;17.04
4918;2;6;47.73
4919;1;1;85.92
4919;2;1;42.4
4920;1;1;21.6
4920;2;3;41.47
4921;1;1;45.98
4921;2;2;74.51
4922;1;1;20.8
4922;2;1;20.8
4923;1;2;25.66
4923;2;1;23.2
4924;1;2;32.77
4924;2;3;26
4925;1;1;20.8
4925;2;1;20.8
4926;1;1;48.32
4926;2;1;20.8
4927;1;3;25.66
4927;2;2;16.76
4928;1;4;46.46
4928;2;1;21.6
4929;1;2;23.9
4929;2;3;59.42
4930;1;2;38.2
4930;2;4;22.73
4931;1;1;48.32
4931;2;1;32.52
4932;1;2;22.56
4932;2;1;25.66
4933;1;3;20.8
4933;2;1;41.6
4934;1;3;38.91
4934;2;8;25
4935;1;7;41.54
4935;2;3;54
4936;1;1;15.8
4936;2;2;35.8
4937;1;1;20.8
4937;2;2;46.6
4938;1;1;42.4
4938;2;2;46.6
4939;1;3;41.6
4939;2;3;41.6
4940;1;1;45.12
4940;2;1;66.78
4941;1;2;46.32
4941;2;3;16.6
4942;1;1;70.99
4942;2;1;81.36
4943;1;4;27.52
4943;2;2;20.8
4944;1;1;25
4944;2;1;20.8
4945;1;1;20.8
4945;2;1;20.8
4946;1;14;16.75
4946;2;1;14.08
4947;1;3;16.6
4947;2;4;25.66
4948;1;14;20.59
4948;2;10;47.44
4949;1;1;23.91
4949;2;3;23.91
4950;1;5;16.6
4950;2;4;43.36
4951;1;1;25
4951;2;4;25.66
4952;1;2;46.47
4952;2;1;16.76
4953;1;2;33.53
4953;2;3;33.53
4954;1;1;37.59
4954;2;1;22.56
4955;1;11;25
4955;2;1;53.8
4956;1;1;60.08
4956;2;3;39.32
4957;1;1;33.53
4957;2;1;70.82
4958;1;2;20.8
4958;2;2;16.76
4959;1;2;14.87
4959;2;6;21.6
4960;1;5;41.46
4960;2;1;22.56
4961;1;1;27.73
4961;2;1;20.8
4962;1;1;27.9
4962;2;1;50.29
4963;1;1;18.91
4963;2;2;33.2
4964;1;1;20.8
4964;2;14;35.66
4965;1;1;20.8
4965;2;1;20.8
4966;1;1;23.91
4966;2;5;63.22
4967;1;4;52.97
4967;2;1;25.02
4968;1;1;25.25
4968;2;11;28.87
4969;1;7;16.76
4969;2;1;39.7
4970;1;4;25.66
4970;2;3;10.5
4971;1;10;42.26
4971;2;5;84.96
4972;1;4;77.21
4972;2;2;76
4973;1;2;67.23
4973;2;2;25
4974;1;1;56.46
4974;2;1;60.13
4975;1;1;20.8
4975;2;1;16.66
4976;1;1;37.4
4976;2;2;25.66
4977;1;8;58.36
4977;2;10;47.39
4978;1;8;37.57
4978;2;4;69.2
4979;1;1;60.48
4979;2;4;121.67
4980;1;6;66.6
4980;2;6;70.25
4981;1;6;83.41
4981;2;3;58.88
4982;1;1;61.73
4982;2;7;58.6
4983;1;8;37.52
4983;2;3;81.52
4984;1;2;20.8
4984;2;2;41.6
4985;1;2;38.2
4985;2;1;72.2
4986;1;1;15.8
4986;2;3;33.49
4987;1;7;15.8
4987;2;1;23.11
4988;1;1;33.04
4988;2;3;25.66
4989;1;1;40.51
4989;2;2;35.5
4990;1;1;20.8
4990;2;5;62.26
4991;1;4;69.1
4991;2;1;87.41
4992;1;5;25.66
4992;2;3;22.56
4993;1;1;27.52
4993;2;4;22.73
4994;1;1;20.8
4994;2;1;20.8
4995;1;1;64.71
4995;2;1;61.41
4996;1;1;20.8
4996;2;1;25
4997;1;2;21.6
4997;2;1;41.97
4998;1;6;11.76
4998;2;13;39.5
4999;1;2;20.8
4999;2;6;44.56
5000;1;1;20.8
5000;2;1;25.66
5001;1;2;40.52
5001;2;1;66.6
5002;1;2;20.8
5002;2;1;20.8
5003;1;1;15.8
5003;2;3;20.8
5004;1;2;20.8
5004;2;1;20.8
5005;1;24;11.6
5005;2;5;58.61
5006;1;1;45.69
5006;2;2;58.08
5007;1;6;20.8
5007;2;3;25.66
5008;1;2;24.24
5008;2;7;37.42
5009;1;7;49.92
5009;2;6;33.36
5010;1;3;25.66
5010;2;1;25
5011;1;1;66.74
5011;2;10;62.26
5012;1;2;37.4
5012;2;3;41.99
5013;1;3;20.8
5013;2;1;16.76
5014;1;3;30.18
5014;2;3;20.8
5015;1;2;41.97
5015;2;1;40.8
5016;1;2;68.94
5016;2;2;25.66
5017;1;1;81.88
5017;2;1;75.54
5018;1;1;20.8
5018;2;1;20.8
5019;1;4;22.73
5019;2;35;37.05
5020;1;5;62.4
5020;2;4;64.33
5021;1;5;15.8
5021;2;8;20.8
5022;1;1;25.17
5022;2;3;32.56
5023;1;2;37.4
5023;2;1;33.36
5024;1;2;15.8
5024;2;2;33.36
5025;1;1;20.8
5025;2;2;25.66
5026;1;3;25.66
5026;2;1;43.53
5027;1;4;21.6
5027;2;2;45.82
5028;1;4;20.8
5028;2;2;20.8
5029;1;2;42.57
5029;2;2;18.11
5030;1;3;20.8
5030;2;1;25.66
5031;1;1;30
5031;2;3;33.58
5032;1;1;16.6
5032;2;1;58.86
5033;1;5;43.36
5033;2;1;25.97
5034;1;2;49.6
5034;2;1;66.71
5035;1;1;60.51
5035;2;1;82.85
5036;1;1;62.4
5036;2;1;22.56
5037;1;2;68.92
5037;2;1;55
5038;1;8;33.57
5038;2;5;25.17
5039;1;3;45.67
5039;2;4;29.5
5040;1;3;15.8
5040;2;6;16.76
5041;1;1;33.04
5041;2;2;37.4
5042;1;1;87.64
5042;2;1;48.49
5043;1;1;23.91
5043;2;1;74.98
5044;1;3;48.32
5044;2;1;33.04
5045;1;1;48.32
5045;2;2;30.18
5046;1;2;41.86
5046;2;7;33.57
5047;1;2;20.8
5047;2;2;20.8
5048;1;5;87.37
5048;2;2;62.26
5049;1;1;56.5
5049;2;1;29.16
5050;1;3;32.78
5050;2;6;40.5
5051;1;1;20.8
5051;2;1;20.99
5052;1;2;46.79
5052;2;1;19.08
5053;1;1;25.58
5053;2;1;20.8
5054;1;1;21.6
5054;2;1;44.35
5055;1;1;11.39
5055;2;36;16.75
5056;1;6;101.45
5056;2;5;79.5
5057;1;1;15.8
5057;2;5;16.75
5058;1;1;39.71
5058;2;1;33.04
5059;1;2;20.8
5059;2;1;30.18
5060;1;1;16.76
5060;2;2;20.8
5061;1;1;20.8
5061;2;5;16.76
5062;1;3;19.5
5062;2;1;20.8
5063;1;1;74.96
5063;2;1;25.66
5064;1;1;22.73
5064;2;2;80.77
5065;1;3;43.22
5065;2;1;21.6
5066;1;1;20.8
5066;2;5;42.26
5067;1;3;63.91
5067;2;3;79.37
5068;1;1;27.52
5068;2;1;16.76
5069;1;5;16.76
5069;2;3;25.8
5070;1;1;27.52
5070;2;1;37.4
5071;1;3;47.73
5071;2;1;23.11
5072;1;1;20.8
5072;2;2;37.4
5073;1;1;33.04
5073;2;1;27.52
5074;1;30;42.5
5074;2;17;53
5075;1;1;48.32
5075;2;2;67.02
5076;1;1;27.52
5076;2;2;25.66
5077;1;7;20.8
5077;2;1;41.76
5078;1;3;20.8
5078;2;3;15.8
5079;1;12;50.27
5079;2;2;33.2
5080;1;1;44.5
5080;2;2;22.56
5081;1;2;25
5081;2;5;16.75
5082;1;1;22.56
5082;2;4;33.57
5083;1;1;16.76
5083;2;1;25.66
5084;1;5;50.2
5084;2;2;16.76
5085;1;3;57.8
5085;2;6;27.04
5086;1;1;20.8
5086;2;1;25.66
5087;1;7;20.8
5087;2;10;42.19
5088;1;4;87.44
5088;2;2;29.2
5089;1;1;16.76
5089;2;1;21.6
5090;1;3;85.62
5090;2;7;25
5091;1;1;20.8
5091;2;2;20.8
5092;1;1;20.8
5092;2;2;16.76
5093;1;2;62.23
5093;2;1;67.53
5094;1;3;62.4
5094;2;1;87.06
5095;1;4;33.21
5095;2;2;15.8
5096;1;2;16.6
5096;2;1;35.5
5097;1;2;20.8
5097;2;4;25.66
5098;1;1;27.52
5098;2;1;20.8
5099;1;2;18.11
5099;2;6;33.2
5100;1;1;25
5100;2;6;50.63
5101;1;12;52.97
5101;2;10;16.76
5102;1;3;36.76
5102;2;1;45.66
5103;1;12;20.99
5103;2;2;22.56
5104;1;2;20.8
5104;2;2;37.56
5105;1;6;50.19
5105;2;1;12.61
5106;1;2;37.56
5106;2;2;25
5107;1;2;46.46
5107;2;1;62.82
5108;1;2;80.01
5108;2;5;83
5109;1;6;33.36
5109;2;2;25.66
5110;1;1;16.76
5110;2;2;33.52
5111;1;2;80.41
5111;2;3;82.94
5112;1;3;77.1
5112;2;3;30.02
5113;1;1;83.55
5113;2;1;70.66
5114;1;1;43.24
5114;2;12;50.2
5115;1;1;41.6
5115;2;9;36.6
5116;1;2;20.8
5116;2;4;21.6
5117;1;15;48.78
5117;2;6;64.33
5118;1;1;39.71
5118;2;12;108.39
5119;1;2;30.18
5119;2;1;22.56
5120;1;5;16.76
5120;2;3;16.76
5121;1;1;25
5121;2;1;50.34
5122;1;1;16.76
5122;2;2;25.66
5123;1;1;16.76
5123;2;1;20.8
5124;1;1;33.04
5124;2;3;25.66
5125;1;1;49.9
5125;2;15;20.8
5126;1;1;16.76
5126;2;1;64.98
5127;1;1;20.8
5127;2;1;43.22
5128;1;1;16.76
5128;2;2;16.76
5129;1;2;21.76
5129;2;2;65.09
5130;1;2;47.56
5130;2;2;56.7
5131;1;1;22.56
5131;2;7;22.56
5132;1;3;22.52
5132;2;2;20.99
5133;1;3;25.59
5133;2;3;21.6
5134;1;4;25.17
5134;2;3;43.53
5135;1;3;53.07
5135;2;4;46.6
5136;1;1;102.07
5136;2;2;41.6
5137;1;2;18.32
5137;2;2;83.52
5138;1;8;25.66
5138;2;1;33.49
5139;1;10;56.99
5139;2;17;33.53
5140;1;1;21.66
5140;2;2;20.8
5141;1;1;45.97
5141;2;7;33.36
5142;1;12;85.72
5142;2;5;73.68
5143;1;13;20.8
5143;2;9;22.56
5144;1;2;20.8
5144;2;1;53.69
5145;1;1;15.8
5145;2;1;20.8
5146;1;1;37.56
5146;2;1;58.36
5147;1;1;35.25
5147;2;2;25.17
5148;1;1;27.52
5148;2;3;41.97
5149;1;3;20.8
5149;2;2;43.9
5150;1;1;21.6
5150;2;2;51.9
5151;1;3;33.49
5151;2;3;20.8
5152;1;1;22.56
5152;2;1;20.99
5153;1;2;41.97
5153;2;2;16.76
5154;1;5;74.51
5154;2;3;25.17
5155;1;1;61.89
5155;2;1;48.78
5156;1;1;20.8
5156;2;1;20.8
5157;1;1;20.8
5157;2;4;37.56
5158;1;1;35.3
5158;2;1;35.5
5159;1;1;74.95
5159;2;3;54.92
5160;1;1;21.66
5160;2;1;33.04
5161;1;2;30
5161;2;1;20.8
5162;1;1;46.67
5162;2;4;43.32
5163;1;3;20.8
5163;2;2;25.66
5164;1;2;48.32
5164;2;1;22.73
5165;1;2;16.6
5165;2;5;40.41
5166;1;1;49.33
5166;2;1;83.51
5167;1;3;41.46
5167;2;1;33.49
5168;1;3;41.39
5168;2;1;18.32
5169;1;2;93.55
5169;2;2;118.72
5170;1;7;20.8
5170;2;3;15.8
5171;1;3;15.8
5171;2;1;15.8
5172;1;1;66.68
5172;2;1;25.59
5173;1;3;41.94
5173;2;3;41.6
5174;1;1;20.8
5174;2;4;37.42
5175;1;6;50.11
5175;2;3;45.69
5176;1;1;20.8
5176;2;1;20.8
5177;1;12;27.26
5177;2;1;25.17
5178;1;4;58.58
5178;2;3;75.03
5179;1;2;91.92
5179;2;1;64.36
5180;1;1;20.8
5180;2;1;44.12
5181;1;9;33.49
5181;2;7;28.99
5182;1;2;35.66
5182;2;3;50.63
5183;1;38;65.11
5183;2;20;26.48
5184;1;1;20.8
5184;2;1;16.76
5185;1;6;83.99
5185;2;4;83.2
5186;1;2;16.76
5186;2;2;23.9
5187;1;2;41.6
5187;2;2;43.53
5188;1;1;22.56
5188;2;3;25.66
5189;1;7;38.21
5189;2;1;61.35
5190;1;1;32.36
5190;2;1;22.36
5191;1;6;122.19
5191;2;5;58.22
5192;1;1;46.6
5192;2;4;62.4
5193;1;4;41.97
5193;2;13;25.17
5194;1;4;87.93
5194;2;3;32.78
5195;1;2;15.99
5195;2;11;40.07
5196;1;2;20.99
5196;2;4;46.91
5197;1;1;15.8
5197;2;2;20.8
5198;1;1;48.18
5198;2;4;34.17
5199;1;7;82.87
5199;2;7;80.92
5200;1;1;21.6
5200;2;1;83.06
5201;1;4;25.66
5201;2;18;25
5202;1;8;24.57
5202;2;1;21.6
5203;1;6;64.38
5203;2;2;75.12
5204;1;3;21.6
5204;2;1;43.39
5205;1;2;37.26
5205;2;1;20.8
5206;1;2;25.66
5206;2;2;25.66
5207;1;1;20.8
5207;2;1;20.8
5208;1;4;25.66
5208;2;2;25.17
5209;1;1;79.34
5209;2;2;62.5
5210;1;2;20.8
5210;2;4;41.6
5211;1;1;43.53
5211;2;1;20.8
5212;1;8;31.94
5212;2;7;43.99
5213;1;2;53.96
5213;2;2;16.39
5214;1;1;37.4
5214;2;2;41.46
5215;1;1;16.76
5215;2;1;25.66
5216;1;2;88.8
5216;2;4;48.49
5217;1;10;34.95
5217;2;2;39.45
5218;1;1;31.3
5218;2;1;23.9
5219;1;4;21.6
5219;2;1;25
5220;1;2;72.27
5220;2;2;72.27
5221;1;9;37.56
5221;2;6;104.17
5222;1;2;41.6
5222;2;11;72.9
5223;1;2;25.66
5223;2;1;22.56
5224;1;1;62.59
5224;2;1;54.06
5225;1;9;22.56
5225;2;2;25.66
5226;1;3;74.66
5226;2;4;71.2
5227;1;5;25.66
5227;2;6;37.4
5228;1;4;42.64
5228;2;23;33.2
5229;1;2;52.06
5229;2;4;48.07
5230;1;2;16.76
5230;2;2;25.66
5231;1;1;72.23
5231;2;1;74.92
5232;1;3;61.98
5232;2;1;61.98
5233;1;17;25.8
5233;2;1;35.72
5234;1;5;20.8
5234;2;1;25.66
5235;1;1;16.76
5235;2;1;25.66
5236;1;3;25.66
5236;2;2;22.56
5237;1;1;25.66
5237;2;1;22.56
5238;1;4;25.66
5238;2;5;25.66
5239;1;1;26.89
5239;2;5;39.16
5240;1;3;33.04
5240;2;1;39.32
5241;1;2;16.6
5241;2;4;25.66
5242;1;2;33.04
5242;2;1;25.66
5243;1;1;16.76
5243;2;1;60.36
5244;1;4;53.53
5244;2;1;44.33
5245;1;1;15.8
5245;2;4;16.76
5246;1;1;22.73
5246;2;1;25
5247;1;4;25.66
5247;2;2;20.8
5248;1;2;39.34
5248;2;2;25.66
5249;1;2;60.36
5249;2;1;93.26
5250;1;2;20.8
5250;2;1;35.5
5251;1;1;60.51
5251;2;1;78.7
5252;1;1;27.22
5252;2;2;21.76
5253;1;3;46.32
5253;2;2;28.51
5254;1;2;20.8
5254;2;3;25.66
5255;1;1;25.66
5255;2;1;22.56
5256;1;1;23.91
5256;2;1;20.8
5257;1;1;42.26
5257;2;5;20
5258;1;1;20.8
5258;2;1;20.8
5259;1;22;20.8
5259;2;3;16.76
5260;1;6;39.16
5260;2;9;15.58
5261;1;1;30.18
5261;2;2;20.8
5262;1;2;36.9
5262;2;1;39.45
5263;1;4;37.56
5263;2;3;22.56
5264;1;1;41.97
5264;2;1;16.76
5265;1;8;35.11
5265;2;13;56.16
5266;1;1;79.34
5266;2;1;76.41
5267;1;1;16.76
5267;2;1;41.46
5268;1;5;91.77
5268;2;6;62.2
5269;1;2;30
5269;2;1;41.97
5270;1;1;16.39
5270;2;1;62.86
5271;1;1;25.17
5271;2;1;20.8
5272;1;1;39.33
5272;2;3;62.4
5273;1;2;20.8
5273;2;3;16.76
5274;1;4;35.5
5274;2;2;16.39
5275;1;4;60.5
5275;2;3;21.6
5276;1;1;16.39
5276;2;3;8.36
5277;1;6;51.68
5277;2;2;33.36
5278;1;1;20.8
5278;2;1;16.76
5279;1;1;30
5279;2;6;16.75
5280;1;1;50.08
5280;2;1;45.8
5281;1;2;41.79
5281;2;2;30.01
5282;1;3;27.52
5282;2;2;27.52
5283;1;3;33.52
5283;2;1;22.56
5284;1;7;74.97
5284;2;1;100.34
5285;1;1;46.84
5285;2;1;27.08
5286;1;2;25.66
5286;2;1;23.11
5287;1;1;27.52
5287;2;4;25.66
5288;1;1;198.51
5288;2;1;79.02
5289;1;1;20.8
5289;2;1;16.76
5290;1;5;69.75
5290;2;1;39.32
5291;1;5;69.74
5291;2;1;97.84
5292;1;1;41.39
5292;2;1;58.38
5293;1;2;23.9
5293;2;1;16.6
5294;1;3;43.9
5294;2;1;36.77
5295;1;3;20.8
5295;2;1;16.76
5296;1;2;25.66
5296;2;4;33.49
5297;1;16;41.97
5297;2;5;20.8
5298;1;3;73.49
5298;2;4;39.32
5299;1;4;18.11
5299;2;2;20.59
5300;1;1;35.67
5300;2;2;33.49
5301;1;1;60.5
5301;2;1;105.89
5302;1;1;25.66
5302;2;1;20.8
5303;1;2;33.04
5303;2;4;21.6
5304;1;2;37.4
5304;2;2;16.76
5305;1;1;20.8
5305;2;1;33.36
5306;1;12;62.26
5306;2;1;30.01
5307;1;2;64.92
5307;2;2;104.4
5308;1;1;20.8
5308;2;6;20.8
5309;1;1;58.2
5309;2;1;70.18
5310;1;1;39.7
5310;2;1;41.61
5311;1;2;20.8
5311;2;1;23.9
5312;1;1;41.6
5312;2;1;36.88
5313;1;1;25.66
5313;2;1;37.4
5314;1;4;20.8
5314;2;9;16.76
5315;1;6;46.46
5315;2;5;48.11
5316;1;1;33.61
5316;2;3;41.34
5317;1;1;48.32
5317;2;4;20.99
5318;1;2;26
5318;2;1;29.37
5319;1;5;25.66
5319;2;1;33.49
5320;1;1;35.5
5320;2;2;16.6
5321;1;5;16.76
5321;2;5;16.76
5322;1;2;55.02
5322;2;7;26
5323;1;7;20.8
5323;2;4;16.76
5324;1;1;34.7
5324;2;1;34.7
5325;1;1;16.76
5325;2;1;18.32
5326;1;1;25.66
5326;2;1;22.56
5327;1;1;20.8
5327;2;2;25.66
5328;1;1;25
5328;2;1;27.52
5329;1;1;25.66
5329;2;1;51.79
5330;1;2;20.17
5330;2;8;27.5
5331;1;10;29.85
5331;2;6;21.6
5332;1;1;20.99
5332;2;2;15.71
5333;1;2;20.8
5333;2;1;50.28
5334;1;2;32.56
5334;2;3;45.97
5335;1;1;16.66
5335;2;2;22.27
5336;1;1;22.27
5336;2;2;37.4
5337;1;1;34.36
5337;2;2;21.72
5338;1;1;41.97
5338;2;1;82.78
5339;1;1;67.76
5339;2;1;61.98
5340;1;1;20.8
5340;2;1;25.66
5341;1;6;35.66
5341;2;3;25.17
5342;1;1;14.96
5342;2;1;29.39
5343;1;1;20.8
5343;2;2;37.56
5344;1;3;23.9
5344;2;1;25.17
5345;1;1;64.16
5345;2;2;73.18
5346;1;2;40.55
5346;2;1;30.02
5347;1;2;55.85
5347;2;5;48.09
5348;1;1;22.27
5348;2;2;55.94
5349;1;1;20.8
5349;2;1;30
5350;1;2;40.5
5350;2;1;22.56
5351;1;1;91
5351;2;1;75.75
5352;1;1;20.8
5352;2;1;45.12
5353;1;5;20.8
5353;2;2;23.9
5354;1;1;25
5354;2;2;25.66
5355;1;1;82.56
5355;2;1;82.56
5356;1;1;20.8
5356;2;1;58.22
5357;1;1;34.08
5357;2;7;25.66
5358;1;1;87.1
5358;2;2;62.4
5359;1;2;73.54
5359;2;2;22.56
5360;1;3;64.33
5360;2;3;48.49
5361;1;1;27.52
5361;2;2;23.9
5362;1;2;25
5362;2;1;20.8
5363;1;1;58.1
5363;2;9;37.4
5364;1;3;25.66
5364;2;5;37.56
5365;1;2;16.76
5365;2;1;16.6
5366;1;3;16.76
5366;2;1;25.66
5367;1;5;41.6
5367;2;1;16.76
5368;1;4;32.26
5368;2;1;46.78
5369;1;1;25.66
5369;2;5;36.56
5370;1;4;59
5370;2;2;36.53
5371;1;1;26
5371;2;1;149.58
5372;1;1;35.66
5372;2;4;44.56
5373;1;1;31.47
5373;2;2;31.47
5374;1;1;41.6
5374;2;1;26.01
5375;1;42;25.66
5375;2;22;50.04
5376;1;3;113.98
5376;2;9;68.77
5377;1;1;22.27
5377;2;7;20.8
5378;1;2;23.28
5378;2;1;21.76
5379;1;1;25.66
5379;2;1;25.66
5380;1;1;37.42
5380;2;1;41.65
5381;1;1;25.66
5381;2;1;25.8
5382;1;4;28.49
5382;2;1;20.8
5383;1;2;47
5383;2;1;133.74
5384;1;1;54.8
5384;2;1;21.6
5385;1;2;41.42
5385;2;1;110.08
5386;1;3;62.18
5386;2;2;46.8
5387;1;1;41.78
5387;2;2;20.99
5388;1;1;20.8
5388;2;2;52.26
5389;1;1;25.66
5389;2;1;22.56
5390;1;1;25.66
5390;2;1;20.8
5391;1;1;25.66
5391;2;2;39.16
5392;1;2;37.42
5392;2;5;33.52
5393;1;1;20.8
5393;2;1;16.76
5394;1;1;21.6
5394;2;4;30.01
5395;1;4;25.66
5395;2;1;46.32
5396;1;1;20.8
5396;2;4;20.76
5397;1;3;16.76
5397;2;4;16.76
5398;1;2;39.7
5398;2;1;21.6
5399;1;1;22.52
5399;2;2;37.72
5400;1;1;102.46
5400;2;1;23.11
5401;1;1;47
5401;2;1;56.43
5402;1;2;30
5402;2;7;38.2
5403;1;3;33.36
5403;2;2;41.98
5404;1;1;20.8
5404;2;1;20.8
5405;1;1;37.56
5405;2;1;39.32
5406;1;2;25
5406;2;4;55.11
5407;1;1;20.8
5407;2;2;22.73
5408;1;1;20.8
5408;2;2;21.6
5409;1;1;33.04
5409;2;1;34.17
5410;1;1;50.66
5410;2;1;16.6
5411;1;2;36.97
5411;2;4;58.36
5412;1;1;16.76
5412;2;2;20.8
5413;1;1;74.66
5413;2;3;49.79
5414;1;1;25.66
5414;2;1;22.56
5415;1;3;27.52
5415;2;4;22.56
5416;1;2;25.66
5416;2;3;97.25
5417;1;1;82.6
5417;2;3;30
5418;1;4;45.8
5418;2;1;41.46
5419;1;2;20.8
5419;2;2;20.8
5420;1;2;20.8
5420;2;2;58.22
5421;1;1;33.04
5421;2;1;25.66
5422;1;1;20.8
5422;2;1;20.8
5423;1;5;46.08
5423;2;8;51.53
5424;1;1;20.8
5424;2;3;20.8
5425;1;1;41.79
5425;2;4;38.2
5426;1;1;20.8
5426;2;1;25.66
5427;1;6;31.46
5427;2;46;34.4
5428;1;1;37.56
5428;2;1;25.66
5429;1;1;23.86
5429;2;1;13.36
5430;1;1;40.97
5430;2;2;36.31
5431;1;1;49.39
5431;2;4;50.17
5432;1;2;30.18
5432;2;2;20.8
5433;1;1;37.56
5433;2;2;20.8
5434;1;3;36.5
5434;2;2;41.77
5435;1;5;21.6
5435;2;1;16.76
5436;1;1;62.4
5436;2;6;46.8
5437;1;1;50.12
5437;2;2;79
5438;1;1;16.76
5438;2;2;20.8
5439;1;1;26
5439;2;2;20.8
5440;1;1;20.8
5440;2;1;20.8
5441;1;5;34.66
5441;2;3;16.72
5442;1;1;54.8
5442;2;1;25.66
5443;1;1;27.52
5443;2;2;30
5444;1;3;62.4
5444;2;3;39.74
5445;1;1;26.25
5445;2;1;39.45
5446;1;1;34.16
5446;2;2;27.52
5447;1;1;73.32
5447;2;9;25
5448;1;1;40.66
5448;2;1;40.66
5449;1;1;62.26
5449;2;6;49.96
5450;1;1;20.8
5450;2;4;23.49
5451;1;2;20.8
5451;2;2;16.6
5452;1;2;127.17
5452;2;1;52.92
5453;1;1;57.33
5453;2;1;16.6
5454;1;2;33.04
5454;2;1;20.8
5455;1;2;78.57
5455;2;1;74.16
5456;1;2;44.91
5456;2;10;75.51
5457;1;1;54.19
5457;2;1;23.11
5458;1;3;20.8
5458;2;1;15.5
5459;1;1;20.8
5459;2;1;38.87
5460;1;1;38.51
5460;2;1;19.71
5461;1;1;83.06
5461;2;1;53.02
5462;1;1;56.48
5462;2;1;61.77
5463;1;3;64.04
5463;2;2;95.76
5464;1;2;53.32
5464;2;1;73.72
5465;1;2;62.77
5465;2;1;66.81
5466;1;23;81.02
5466;2;6;50.65
5467;1;1;45.69
5467;2;11;74.82
5468;1;19;53.16
5468;2;10;83.46
5469;1;1;50.08
5469;2;3;20.8
5470;1;1;76.13
5470;2;1;54.31
5471;1;1;62.97
5471;2;5;25.17
5472;1;15;25.17
5472;2;21;45.98
5473;1;1;48.51
5473;2;3;37.56
5474;1;5;63.21
5474;2;1;16.76
5475;1;8;32.58
5475;2;4;25
5476;1;1;20.8
5476;2;3;20.8
5477;1;1;16.76
5477;2;2;25.66
5478;1;2;64.78
5478;2;1;64.57
5479;1;3;25.66
5479;2;1;72.58
5480;1;1;44.08
5480;2;1;62.43
5481;1;1;54.68
5481;2;1;22.27
5482;1;1;50.34
5482;2;2;27.52
5483;1;3;23.11
5483;2;1;22.56
5484;1;5;45.2
5484;2;2;25.17
5485;1;3;33.52
5485;2;2;20.8
5486;1;4;20.8
5486;2;5;22.56
5487;1;1;69.12
5487;2;1;16.6
5488;1;7;73.82
5488;2;1;93.45
5489;1;1;88.83
5489;2;1;16.76
5490;1;1;20.8
5490;2;1;22.56
5491;1;3;45.8
5491;2;3;16.76
5492;1;10;50.17
5492;2;4;67.1
5493;1;2;25.17
5493;2;3;78.95
5494;1;1;50.49
5494;2;14;57.81
5495;1;2;59.74
5495;2;10;32.5
5496;1;1;25.58
5496;2;6;20.8
5497;1;1;67.81
5497;2;1;36.76
5498;1;4;50
5498;2;1;30.21
5499;1;1;33.04
5499;2;1;22.56
5500;1;1;22.56
5500;2;4;20.8
5501;1;2;34.95
5501;2;6;21.5
5502;1;1;21.6
5502;2;3;25.66
5503;1;5;101.36
5503;2;3;41.77
5504;1;16;57.5
5504;2;4;56
5505;1;1;54.01
5505;2;2;20.8
5506;1;2;21.6
5506;2;2;20.8
5507;1;2;20.8
5507;2;1;41.97
5508;1;4;32.4
5508;2;3;16.76
5509;1;7;40.5
5509;2;5;25.17
5510;1;5;20.17
5510;2;1;16.6
5511;1;1;45.8
5511;2;7;41.46
5512;1;4;18.91
5512;2;5;62.82
5513;1;2;60.66
5513;2;1;83.19
5514;1;1;16.76
5514;2;3;25.66
5515;1;2;57.25
5515;2;4;32.52
5516;1;5;43.9
5516;2;2;28.75
5517;1;3;66.18
5517;2;9;45.29
5518;1;1;20.8
5518;2;1;16.6
5519;1;2;16.76
5519;2;1;25.66
5520;1;1;130.26
5520;2;1;118.86
5521;1;1;31.9
5521;2;3;34.04
5522;1;1;20.8
5522;2;1;20.8
5523;1;2;25.17
5523;2;1;43.36
5524;1;1;20.8
5524;2;1;41.46
5525;1;1;37.56
5525;2;5;108.94
5526;1;1;41.6
5526;2;2;41.6
5527;1;1;44.57
5527;2;1;37.56
5528;1;1;48.32
5528;2;2;83.49
